Time (s),Temperature_tr
7.67e-07,12007.5
7.68e-07,12008.0
7.69e-07,12008.5
7.7e-07,12009.0
7.71e-07,12009.5
7.72e-07,12010.0
7.73e-07,12010.5
7.74e-07,12011.0
7.75e-07,12011.5
7.76e-07,12011.9
7.77e-07,12012.4
7.78e-07,12012.9
7.79e-07,12013.3
7.8e-07,12013.8
7.81e-07,12014.2
7.82e-07,12014.7
7.83e-07,12015.1
7.84e-07,12015.5
7.85e-07,12016.0
7.86e-07,12016.4
7.87e-07,12016.8
7.88e-07,12017.2
7.89e-07,12017.6
7.9e-07,12018.1
7.91e-07,12018.5
7.92e-07,12018.9
7.93e-07,12019.3
7.94e-07,12019.7
7.95e-07,12020.0
7.96e-07,12020.4
7.97e-07,12020.8
7.98e-07,12021.2
7.99e-07,12021.6
8e-07,12021.9
8.01e-07,12022.3
8.02e-07,12022.7
8.03e-07,12023.0
8.04e-07,12023.4
8.05e-07,12023.7
8.06e-07,12024.1
8.07e-07,12024.4
8.08e-07,12024.8
8.09e-07,12025.1
8.1e-07,12025.4
8.11e-07,12025.8
8.12e-07,12026.1
8.13e-07,12026.4
8.14e-07,12026.8
8.15e-07,12027.1
8.16e-07,12027.4
8.17e-07,12027.7
8.18e-07,12028.0
8.19e-07,12028.3
8.2e-07,12028.6
8.21e-07,12028.9
8.22e-07,12029.2
8.23e-07,12029.5
8.24e-07,12029.8
8.25e-07,12030.1
8.26e-07,12030.4
8.27e-07,12030.7
8.28e-07,12030.9
8.29e-07,12031.2
8.3e-07,12031.5
8.31e-07,12031.8
8.32e-07,12032.0
8.33e-07,12032.3
8.34e-07,12032.6
8.35e-07,12032.8
8.36e-07,12033.1
8.37e-07,12033.3
8.38e-07,12033.6
8.39e-07,12033.8
8.4e-07,12034.1
8.41e-07,12034.3
8.42e-07,12034.6
8.43e-07,12034.8
8.44e-07,12035.0
8.45e-07,12035.3
8.46e-07,12035.5
8.47e-07,12035.7
8.48e-07,12036.0
8.49e-07,12036.2
8.5e-07,12036.4
8.51e-07,12036.6
8.52e-07,12036.9
8.53e-07,12037.1
8.54e-07,12037.3
8.55e-07,12037.5
8.56e-07,12037.7
8.57e-07,12037.9
8.58e-07,12038.1
8.59e-07,12038.3
8.6e-07,12038.5
8.61e-07,12038.7
8.62e-07,12038.9
8.63e-07,12039.1
8.64e-07,12039.3
8.65e-07,12039.5
8.66e-07,12039.7
8.67e-07,12039.9
8.68e-07,12040.1
8.69e-07,12040.3
8.7e-07,12040.4
8.71e-07,12040.6
8.72e-07,12040.8
8.73e-07,12041.0
8.74e-07,12041.2
8.75e-07,12041.3
8.76e-07,12041.5
8.77e-07,12041.7
8.78e-07,12041.8
8.79e-07,12042.0
8.8e-07,12042.2
8.81e-07,12042.3
8.82e-07,12042.5
8.83e-07,12042.7
8.84e-07,12042.8
8.85e-07,12043.0
8.86e-07,12043.1
8.87e-07,12043.3
8.88e-07,12043.4
8.89e-07,12043.6
8.9e-07,12043.7
8.91e-07,12043.9
8.92e-07,12044.0
8.93e-07,12044.2
8.94e-07,12044.3
8.95e-07,12044.4
8.96e-07,12044.6
8.97e-07,12044.7
